id,data_inversa,ano,mes,uf,br,km,obra_duplicada,UPS,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude
310050,25/09/2020,2020,9,MG,381,344,sem obra,1,1,0,0,0,1,0,0,1,-1.985.986.781,-4.311.280.984
310087,25/09/2020,2020,9,MG,381,489,sem obra,5,4,0,1,0,3,0,1,3,-1.996.245.618,-4.416.455.495
310124,25/09/2020,2020,9,MG,381,732,sem obra,5,4,0,4,0,0,0,4,1,-2.155.413.799,-4.524.499.427
310145,05/09/2020,2020,9,MG,381,933,sem obra,5,4,0,0,1,3,0,1,4,-2.281.492.017,-462.920.647
310168,25/09/2020,2020,9,MG,381,485.3,sem obra,5,2,0,1,0,1,0,1,2,-1.995.713.366,-4.412.538.528
310184,25/09/2020,2020,9,MG,381,377,sem obra,5,1,0,1,0,0,0,1,1,-19.832.064,-4.335.244
310218,25/09/2020,2020,9,MG,381,484.8,sem obra,5,3,0,1,0,2,0,1,2,-1.995.531.717,-4.411.722.196
310314,26/09/2020,2020,9,MG,381,919.5,sem obra,5,4,0,1,0,3,0,1,2,-227.716.591,-4.619.193.618
310318,26/09/2020,2020,9,MG,381,265.2,sem obra,5,2,0,0,1,1,0,1,2,-1.952.666.689,-4.263.632.096
310355,26/09/2020,2020,9,MG,381,752,sem obra,5,3,0,1,0,2,0,1,2,-2.167.246.754,-4.533.430.028
310444,26/09/2020,2020,9,MG,381,672.7,sem obra,5,1,0,1,0,0,0,1,1,-210.939.261,-4.507.727.193
310447,26/09/2020,2020,9,MG,381,534.9,sem obra,5,2,0,1,0,1,0,1,1,-20.185.092,-44.380.552
310463,26/09/2020,2020,9,MG,381,859.8,sem obra,13,2,1,0,0,1,0,0,2,-2.235.094.091,-4.592.749.223
310490,26/09/2020,2020,9,MG,381,455,sem obra,5,2,0,1,0,1,0,1,2,-1.983.801.043,-4.388.325.691
310501,26/09/2020,2020,9,MG,381,839.5,sem obra,13,2,1,0,0,1,0,0,1,-2.215.601.314,-4.582.571.053
310507,26/09/2020,2020,9,MG,381,364.4,sem obra,5,2,0,1,0,1,0,1,1,-19.854.609,-43.224.687
310571,27/09/2020,2020,9,MG,381,420,Lote7,5,4,0,1,0,2,1,1,3,-19.756.301,-43.631.537
310620,27/09/2020,2020,9,MG,381,456,sem obra,5,4,0,0,2,2,0,2,3,-1.985.862.954,-4.391.292.495
310641,15/09/2020,2020,9,MG,381,480,sem obra,5,2,0,1,0,1,0,1,2,-1.995.749.597,-4.407.899.901
310645,27/09/2020,2020,9,MG,381,484.6,sem obra,5,1,0,1,0,0,0,1,1,-1.995.927.386,-4.408.957.895
310683,27/09/2020,2020,9,MG,381,342,sem obra,5,3,0,0,3,0,0,3,1,-1.984.962.291,-4.310.954.212
310684,27/09/2020,2020,9,MG,381,501,sem obra,5,3,0,1,0,2,0,1,3,-2.003.146.447,-442.377.893
310724,27/09/2020,2020,9,MG,381,685.9,sem obra,1,2,0,0,0,1,1,0,2,-2.119.177.791,-4.511.670.723
310773,27/09/2020,2020,9,MG,381,175,sem obra,5,3,0,1,0,2,0,1,2,-1.900.400.926,-4.212.942.879
310802,28/09/2020,2020,9,MG,381,855,sem obra,5,1,0,1,0,0,0,1,1,-2.227.679.546,-4.589.452.247
310838,28/09/2020,2020,9,MG,381,334,sem obra,13,1,1,0,0,0,0,0,1,-1.981.025.584,-4.306.303.471
310878,28/09/2020,2020,9,MG,381,767.9,sem obra,5,1,0,1,0,0,0,1,1,-2.176.799.733,-4.542.028.285
310879,28/09/2020,2020,9,MG,381,595.9,sem obra,5,2,0,1,0,1,0,1,2,-2.059.692.997,-4.470.822.603
310909,28/09/2020,2020,9,MG,381,932.3,sem obra,5,5,0,1,1,3,0,2,2,-2.281.198.015,-4.628.431.295
310918,28/09/2020,2020,9,MG,381,481.8,sem obra,5,2,0,1,0,1,0,1,2,-1.995.882.935,-4.406.896.234
310956,10/04/2020,2020,4,MG,381,426,Lote7,5,4,0,1,0,3,0,1,3,-1.978.686.195,-4.368.924.804
311036,02/09/2020,2020,9,MG,381,153.6,sem obra,5,1,0,0,1,0,0,1,1,-1.888.190.287,-4.199.497.022
311067,29/09/2020,2020,9,MG,381,873.2,sem obra,5,10,0,3,2,5,0,5,9,-22.450.796,-46.000.139
311069,29/09/2020,2020,9,MG,381,873.9,sem obra,5,2,0,2,0,0,0,2,1,-22.450.796,-46.000.139
311112,29/09/2020,2020,9,MG,381,502.3,sem obra,5,2,0,1,0,1,0,1,2,-2.001.895.874,-4.422.757.825
311124,29/09/2020,2020,9,MG,381,491,sem obra,5,2,0,2,0,0,0,2,2,-1.997.018.187,-4.418.210.416
311150,29/09/2020,2020,9,MG,381,854,sem obra,1,1,0,0,0,1,0,0,1,-2.231.374.792,-4.590.405.426
311206,30/09/2020,2020,9,MG,381,786,sem obra,13,1,1,0,0,0,0,0,1,-2.183.465.807,-4.550.648.984
311207,16/01/2020,2020,1,MG,381,486,sem obra,5,2,0,1,0,1,0,1,2,-1.995.644.414,-4.413.611.598
311231,30/09/2020,2020,9,MG,381,901.2,sem obra,5,1,0,1,0,0,0,1,1,-2.266.922.696,-4.609.354.146
311232,30/04/2020,2020,4,MG,381,454,sem obra,5,2,0,0,2,0,0,2,1,-1.985.593.827,-4.389.662.047
311262,30/09/2020,2020,9,MG,381,493.4,sem obra,1,1,0,0,0,1,0,0,1,-1.996.458.368,-4.417.296.347
311271,30/09/2020,2020,9,MG,381,916,sem obra,1,1,0,0,0,1,0,0,1,-2.276.274.616,-4.617.087.395
311291,30/09/2020,2020,9,MG,381,481.7,sem obra,5,2,0,1,0,1,0,1,2,-1.995.931.561,-4.408.825.597
311303,30/09/2020,2020,9,MG,381,575,sem obra,1,1,0,0,0,1,0,0,1,-2.047.362.595,-4.458.422.842
311320,30/09/2020,2020,9,MG,381,484.2,sem obra,5,2,0,2,0,0,0,2,1,-1.995.531.717,-4.411.722.196
311328,30/09/2020,2020,9,MG,381,442,sem obra,1,1,0,0,0,1,0,0,1,-198.183.901,-4.381.131.985
311359,01/10/2020,2020,10,MG,381,744.2,sem obra,5,2,0,1,0,1,0,1,2,-2.163.153.073,-4.527.650.319
311442,01/10/2020,2020,10,MG,381,492,sem obra,5,2,0,1,0,1,0,1,2,-1.997.490.091,-4.419.004.301
311447,01/10/2020,2020,10,MG,381,496,sem obra,5,2,0,0,1,1,0,1,1,-1.999.676.497,-4.420.958.506
311488,01/10/2020,2020,10,MG,381,305.8,Lote 03,5,2,0,0,1,0,1,1,1,-1.964.878.257,-4.295.497.707
311497,01/10/2020,2020,10,MG,381,333,sem obra,5,1,0,1,0,0,0,1,1,-1.980.306.599,-4.306.083.702
311518,01/10/2020,2020,10,MG,381,404,Lote7,5,4,0,0,2,2,0,2,3,-197.490.622,-4.354.398.027
311541,02/10/2020,2020,10,MG,381,908.1,sem obra,5,1,0,1,0,0,0,1,1,-2.271.744.092,-4.612.652.111
311624,02/10/2020,2020,10,MG,381,919.4,sem obra,5,1,0,1,0,0,0,1,1,-227.716.591,-4.619.193.618
311643,02/10/2020,2020,10,MG,381,481,sem obra,5,2,0,1,0,1,0,1,2,-1.995.931.561,-4.408.825.597
311733,02/10/2020,2020,10,MG,381,589.5,sem obra,5,3,0,0,1,0,2,1,1,-2.056.175.976,-4.466.523.212
311751,02/10/2020,2020,10,MG,381,396,Lote7,1,2,0,0,0,1,1,0,2,-197.649.707,-4.345.926.806
311769,03/10/2020,2020,10,MG,381,895.9,sem obra,5,1,0,1,0,0,0,1,1,-2.259.154.685,-4.605.348.587
311771,03/10/2020,2020,10,MG,381,693.4,sem obra,5,2,0,1,0,1,0,1,1,-2.122.922.201,-4.513.337.041
311810,02/10/2020,2020,10,MG,381,249.9,sem obra,5,2,0,0,1,1,0,1,2,-1.947.969.147,-4.254.480.809
311820,03/10/2020,2020,10,MG,381,924.4,sem obra,5,2,0,2,0,0,0,2,1,-2.277.050.246,-4.623.490.598
311828,21/08/2020,2020,8,MG,381,444,sem obra,5,2,0,0,1,1,0,1,2,-1.982.360.393,-4.382.539.293
311834,03/10/2020,2020,10,MG,381,489.1,sem obra,5,3,0,2,0,1,0,2,3,-1.996.245.618,-4.416.455.495
311839,03/10/2020,2020,10,MG,381,226,sem obra,1,1,0,0,0,1,0,0,1,-1.933.012.705,-4.242.067.894
311893,03/10/2020,2020,10,MG,381,417.9,Lote7,13,2,1,1,0,0,0,1,2,-1.976.425.109,-4.364.210.754
311911,03/10/2020,2020,10,MG,381,453,sem obra,5,2,0,0,1,1,0,1,2,-1.985.197.588,-4.388.851.019
311944,03/10/2020,2020,10,MG,381,486.4,sem obra,5,6,0,5,0,1,0,5,2,-1.995.644.414,-4.413.611.598
311977,03/10/2020,2020,10,MG,381,590,sem obra,5,3,0,3,0,0,0,3,1,-2.056.679.681,-4.467.309.615
312053,04/10/2020,2020,10,MG,381,815.6,sem obra,5,3,0,1,0,1,1,1,1,-2.208.771.284,-4.570.503.017
312089,04/10/2020,2020,10,MG,381,563.8,sem obra,5,1,0,1,0,0,0,1,1,-2.040.233.189,-44.509.134
312095,03/10/2020,2020,10,MG,381,525,sem obra,1,1,0,0,0,0,1,0,1,-20.148.061,-44.324.178
312144,04/10/2020,2020,10,MG,381,447,sem obra,5,9,0,2,4,3,0,6,3,-1.983.447.607,-4.385.011.601
312161,04/10/2020,2020,10,MG,381,500.5,sem obra,5,6,0,1,0,4,1,1,5,-2.000.710.477,-4.421.546.459
312174,04/10/2020,2020,10,MG,381,449,sem obra,5,3,0,2,0,1,0,2,2,-1.984.164.036,-4.386.232.683
312205,04/10/2020,2020,10,MG,381,329,sem obra,5,3,0,0,3,0,0,3,2,-1.978.359.101,-430.443.485
312212,04/10/2020,2020,10,MG,381,692.2,sem obra,5,2,0,1,0,1,0,1,2,-2.125.097.297,-451.385.743
312289,05/10/2020,2020,10,MG,381,505.8,sem obra,5,1,0,1,0,0,0,1,1,-2.004.478.441,-4.427.276.484
312295,05/10/2020,2020,10,MG,381,493,sem obra,5,3,0,2,0,1,0,2,2,-1.997.670.801,-4.419.962.698
312331,26/08/2020,2020,8,MG,381,887,sem obra,5,2,0,0,1,1,0,1,2,-2.251.908.924,-4.602.241.885
312334,03/09/2020,2020,9,MG,381,168,sem obra,5,3,0,1,0,1,1,1,2,-189.170.194,-419.410.507
312360,05/10/2020,2020,10,MG,381,539.8,sem obra,13,1,1,0,0,0,0,0,1,-20.242.548,-4.441.251.621
312424,05/10/2020,2020,10,MG,381,908.1,sem obra,5,1,0,1,0,0,0,1,1,-2.271.744.092,-4.612.652.111
312456,05/10/2020,2020,10,MG,381,5,sem obra,1,1,0,0,0,0,1,0,1,-1.998.801.289,-441.865.409
312460,05/10/2020,2020,10,MG,381,294,Lote 03,5,1,0,1,0,0,0,1,1,-1.962.246.609,-428.549.139
312475,06/10/2020,2020,10,MG,381,725.9,sem obra,5,2,0,1,0,1,0,1,2,-2.146.848.545,-4.520.599.365
312493,06/10/2020,2020,10,MG,381,483,sem obra,5,3,0,1,0,2,0,1,3,-1.995.594.491,-4.410.721.699
312501,06/10/2020,2020,10,MG,381,919.2,sem obra,1,2,0,0,0,2,0,0,2,-227.716.591,-4.619.193.618
312510,06/10/2020,2020,10,MG,381,479,sem obra,5,3,0,1,0,2,0,1,3,-1.995.889.605,-44.069.202
312544,06/10/2020,2020,10,MG,381,676.6,sem obra,5,2,0,1,0,1,0,1,2,-2.112.375.684,-4.509.790.729
312554,06/10/2020,2020,10,MG,381,446,sem obra,5,4,0,3,0,0,1,3,2,-1.982.950.465,-4.384.255.613
312595,06/10/2020,2020,10,MG,381,677.7,sem obra,5,5,0,2,0,3,0,2,2,-21.109.452,-45.092.364
312607,06/10/2020,2020,10,MG,381,290,Lote 03,5,1,0,0,1,0,0,1,1,-1.963.642.897,-4.283.024.696
312663,07/10/2020,2020,10,MG,381,365,sem obra,5,4,0,3,0,1,0,3,1,-19.854.651,-43.261.071
312675,07/10/2020,2020,10,MG,381,796.6,sem obra,1,1,0,0,0,1,0,0,1,-2.191.701.974,-4.558.892.727
312751,07/10/2020,2020,10,MG,381,944.1,sem obra,5,7,0,5,1,1,0,6,2,-2.287.479.042,-4.636.655.782
312779,07/10/2020,2020,10,MG,381,385,sem obra,1,1,0,0,0,1,0,0,1,-1.980.286.099,-43.409.962
312804,07/10/2020,2020,10,MG,381,479,sem obra,5,1,0,1,0,0,0,1,1,-1.996.439.437,-440.450.263
312808,07/10/2020,2020,10,MG,381,343,sem obra,5,4,0,1,0,3,0,1,1,-198.419.665,-430.995.369
312830,07/10/2020,2020,10,MG,381,376,sem obra,1,1,0,0,0,1,0,0,1,-198.367.193,-4.334.504.908
312844,08/10/2020,2020,10,MG,381,579.1,sem obra,5,4,0,4,0,0,0,4,1,-2.049.967.704,-4.460.847.254
312859,08/10/2020,2020,10,MG,381,612,sem obra,5,2,0,2,0,0,0,2,1,-2.072.014.073,-4.476.677.037
312936,08/10/2020,2020,10,MG,381,496,sem obra,5,2,0,1,0,1,0,1,2,-1.998.980.422,-4.418.872.833
312948,08/10/2020,2020,10,MG,381,906,sem obra,5,4,0,2,0,2,0,2,2,-2.270.254.777,-4.611.752.735
312954,08/10/2020,2020,10,MG,381,943.5,sem obra,5,2,0,0,1,1,0,1,2,-2.287.479.042,-4.636.655.782
313044,09/10/2020,2020,10,MG,381,492,sem obra,1,1,0,0,0,1,0,0,1,-1.997.490.091,-4.419.004.301
313054,09/10/2020,2020,10,MG,381,421,Lote7,5,1,0,1,0,0,0,1,1,-1.978.353.087,-4.366.633.394
313083,09/10/2020,2020,10,MG,381,925,sem obra,5,1,0,1,0,0,0,1,1,-22.777.207,-4.623.911.301
313094,09/10/2020,2020,10,MG,381,484,sem obra,5,4,0,0,1,3,0,1,4,-1.995.531.717,-4.411.722.196
313097,09/10/2020,2020,10,MG,381,489,sem obra,5,2,0,1,0,1,0,1,2,-1.996.245.618,-4.416.455.495
313159,09/10/2020,2020,10,MG,381,857.6,sem obra,5,2,0,2,0,0,0,2,1,-2.230.195.229,-4.590.063.295
313165,09/10/2020,2020,10,MG,381,250.5,sem obra,5,4,0,1,1,2,0,2,3,-1.945.378.088,-4.252.125.448
313172,09/10/2020,2020,10,MG,381,483.6,sem obra,5,2,0,1,0,1,0,1,2,-1.995.594.491,-4.410.721.699
313181,09/10/2020,2020,10,MG,381,802,sem obra,5,3,0,2,0,1,0,2,1,-2.198.685.449,-4.565.711.903
313185,09/10/2020,2020,10,MG,381,704.2,sem obra,5,2,0,2,0,0,0,2,1,-2.134.177.704,-4.517.643.719
313224,09/10/2020,2020,10,MG,381,484.5,sem obra,5,2,0,1,0,0,1,1,2,-1.995.531.717,-4.411.722.196
313229,09/10/2020,2020,10,MG,381,430.5,sem obra,5,2,0,0,1,1,0,1,2,-19.787.374,-43.691.872
313241,09/10/2020,2020,10,MG,381,732.1,sem obra,5,2,0,1,0,1,0,1,1,-2.155.413.799,-4.524.499.427
313243,09/10/2020,2020,10,MG,381,726.7,sem obra,5,2,0,2,0,0,0,2,1,-2.150.846.497,-4.521.540.331
313282,09/10/2020,2020,10,MG,381,426,Lote7,5,2,0,1,0,1,0,1,1,-1.978.792.811,-4.367.140.666
313287,09/10/2020,2020,10,MG,381,705.5,sem obra,5,5,0,1,0,4,0,1,4,-2.134.965.018,-4.517.946.289
313290,01/10/2020,2020,10,MG,381,453,sem obra,5,2,0,1,0,1,0,1,1,-198.416.546,-4.386.584.401
313299,10/10/2020,2020,10,MG,381,891,sem obra,5,1,0,1,0,0,0,1,1,-2.259.361.712,-4.605.563.886
313305,12/04/2020,2020,4,MG,381,433.1,sem obra,5,1,0,0,1,0,0,1,1,-1.979.269.213,-4.374.585.386
313313,10/10/2020,2020,10,MG,381,744,sem obra,5,2,0,0,1,1,0,1,1,-2.163.153.073,-4.527.650.319
313362,10/10/2020,2020,10,MG,381,449.9,sem obra,5,2,0,1,0,0,1,1,2,-19.829.586,-43.842.717
313368,10/10/2020,2020,10,MG,381,876.5,sem obra,5,4,0,3,0,1,0,3,1,-2.243.958.564,-4.598.508.706
313372,10/10/2020,2020,10,MG,381,336.8,sem obra,13,2,1,0,0,1,0,0,2,-1.982.119.502,-4.307.407.899
313373,10/10/2020,2020,10,MG,381,526.9,sem obra,5,2,0,1,0,1,0,1,1,-2.016.175.378,-4.434.144.636
313374,10/10/2020,2020,10,MG,381,526,sem obra,5,2,0,1,0,1,0,1,1,-2.016.175.378,-4.434.144.636
313404,10/10/2020,2020,10,MG,381,816.7,sem obra,5,2,0,1,0,1,0,1,2,-2.204.138.388,-4.568.655.443
313409,10/10/2020,2020,10,MG,381,939.9,sem obra,1,1,0,0,0,1,0,0,1,-2.284.701.434,-4.633.321.175
313425,10/10/2020,2020,10,MG,381,566.8,sem obra,5,1,0,1,0,0,0,1,1,-2.041.642.409,-4.452.998.184
313464,10/10/2020,2020,10,MG,381,802.9,sem obra,5,5,0,3,0,2,0,3,1,-2.198.685.449,-4.565.711.903
313509,10/10/2020,2020,10,MG,381,451,sem obra,5,2,0,0,2,0,0,2,2,-1.983.832.024,-438.806.931
313632,10/10/2020,2020,10,MG,381,356,sem obra,5,3,0,1,1,1,0,2,2,-1.984.765.404,-4.320.566.395
313827,11/10/2020,2020,10,MG,381,503,sem obra,5,2,0,1,0,1,0,1,1,-2.003.855.134,-4.425.495.493
313902,11/10/2020,2020,10,MG,381,645.3,sem obra,5,2,0,1,0,1,0,1,1,-209.545.835,-448.944.085
313907,11/10/2020,2020,10,MG,381,493.7,sem obra,5,1,0,1,0,0,0,1,1,-1.997.670.801,-4.419.962.698
313930,11/10/2020,2020,10,MG,381,676.3,sem obra,1,1,0,0,0,0,1,0,1,-2.112.375.684,-4.509.790.729
314027,11/10/2020,2020,10,MG,381,361,sem obra,5,1,0,1,0,0,0,1,1,-1.985.881.293,-43.234.108
314046,11/10/2020,2020,10,MG,381,3,sem obra,5,1,0,1,0,0,0,1,1,-1.996.825,-44.198.708
314072,11/10/2020,2020,10,MG,381,352,sem obra,5,2,0,1,0,0,1,1,1,-1.984.205.535,-4.317.383.018
314100,11/10/2020,2020,10,MG,381,447,sem obra,1,1,0,0,0,1,0,0,1,-1.983.447.607,-4.385.011.601
314247,12/10/2020,2020,10,MG,381,548,sem obra,5,1,0,1,0,0,0,1,1,-203.102.109,-4.444.993.116
314267,12/10/2020,2020,10,MG,381,272.7,sem obra,5,2,0,1,0,1,0,1,2,-19.533.636,-42.672.642
314268,12/10/2020,2020,10,MG,381,497.4,sem obra,5,2,0,1,0,1,0,1,2,-19.982.779,-44.201.747
314275,12/10/2020,2020,10,MG,381,404.4,Lote7,1,2,0,0,0,2,0,0,2,-197.490.622,-4.354.398.027
314357,12/10/2020,2020,10,MG,381,867.7,sem obra,1,2,0,0,0,2,0,0,2,-22.411.919,-4.596.177.005
314394,12/10/2020,2020,10,MG,381,249.9,sem obra,5,4,0,0,1,3,0,1,2,-1.947.969.147,-4.254.480.809
314404,12/10/2020,2020,10,MG,381,504.3,sem obra,5,5,0,2,0,3,0,2,3,-200.310.764,-4.423.698.664
314442,13/10/2020,2020,10,MG,381,430,sem obra,5,3,0,0,2,1,0,2,2,-1.978.496.805,-4.372.311.799
314483,13/10/2020,2020,10,MG,381,640,sem obra,5,3,0,2,1,0,0,3,1,-2.092.112.822,-4.487.073.984
314548,13/10/2020,2020,10,MG,381,659.5,sem obra,5,2,0,2,0,0,0,2,1,-2.102.449.291,-4.499.763.007
314556,13/10/2020,2020,10,MG,381,937,sem obra,1,2,0,0,0,2,0,0,2,-2.281.231.643,-4.628.413.439
314596,13/10/2020,2020,10,MG,381,490,sem obra,5,2,0,1,0,1,0,1,2,-1.995.607.415,-441.433.353
314605,13/10/2020,2020,10,MG,381,572,sem obra,5,2,0,1,0,1,0,1,2,-2.045.206.504,-445.689.098
314636,04/09/2020,2020,9,MG,381,738.2,sem obra,5,4,0,3,1,0,0,4,1,-2.160.698.376,-4.524.096.966
314637,13/10/2020,2020,10,MG,381,481,sem obra,1,1,0,0,0,0,1,0,1,-1.995.931.561,-4.408.825.597
314671,14/10/2020,2020,10,MG,381,490,sem obra,5,2,0,1,0,1,0,1,2,-1.996.502.819,-4.417.422.195
314765,14/10/2020,2020,10,MG,381,449,sem obra,5,1,0,1,0,0,0,1,1,-1.982.685.822,-4.383.698.344
314780,14/10/2020,2020,10,MG,381,521.6,sem obra,5,2,0,0,2,0,0,2,1,-2.013.846.621,-4.431.715.274
314818,14/10/2020,2020,10,MG,381,220.4,sem obra,5,2,0,0,2,0,0,2,1,-1.926.822.715,-423.548.913
314845,15/10/2020,2020,10,MG,381,937.2,sem obra,5,3,0,1,0,2,0,1,2,-2.281.224.325,-4.628.611.426
314858,15/10/2020,2020,10,MG,381,924.6,sem obra,1,3,0,0,0,2,1,0,1,-2.276.996.455,-461.943.466
314860,15/10/2020,2020,10,MG,381,454,sem obra,13,2,1,0,0,1,0,0,2,-1.984.160.871,-4.386.800.235
314882,15/10/2020,2020,10,MG,381,815.4,sem obra,5,3,0,2,0,1,0,2,2,-2.203.551.548,-4.567.881.346
314897,15/10/2020,2020,10,MG,381,488.4,sem obra,5,3,0,0,1,2,0,1,3,-199.598.656,-4.415.489.715
314910,15/10/2020,2020,10,MG,381,792,sem obra,5,3,0,3,0,0,0,3,1,-2.191.931.581,-4.559.934.602
314920,15/10/2020,2020,10,MG,381,924.6,sem obra,5,1,0,1,0,0,0,1,1,-2.277.050.246,-4.623.490.598
314931,15/10/2020,2020,10,MG,381,925.5,sem obra,5,1,0,1,0,0,0,1,1,-22.777.207,-4.623.911.301
314935,15/10/2020,2020,10,MG,381,512.1,sem obra,5,2,0,1,0,1,0,1,2,-2.009.239.724,-4.431.458.341
314942,15/10/2020,2020,10,MG,381,367,sem obra,5,5,0,1,0,4,0,1,3,-1.984.959.351,-4.327.455.396
314976,15/10/2020,2020,10,MG,381,491,sem obra,1,2,0,0,0,2,0,0,2,-1.996.144.979,-4.416.164.875
314987,15/10/2020,2020,10,MG,381,500.5,sem obra,5,2,0,2,0,0,0,2,1,-1.999.270.794,-4.420.761.108
315030,16/10/2020,2020,10,MG,381,728.6,sem obra,5,1,0,1,0,0,0,1,1,-2.152.361.199,-4.522.481.701
315044,16/10/2020,2020,10,MG,381,334.3,sem obra,5,2,0,0,1,1,0,1,2,-1.981.025.584,-4.306.303.471
315067,16/10/2020,2020,10,MG,381,682.1,sem obra,5,1,0,1,0,0,0,1,1,-2.116.800.802,-4.512.657.489
315098,22/09/2020,2020,9,MG,381,512.4,sem obra,5,2,0,1,0,1,0,1,2,-2.009.239.724,-4.431.458.341
315181,16/10/2020,2020,10,MG,381,512,sem obra,5,2,0,2,0,0,0,2,1,-2.007.055.408,-4.429.878.473
315188,16/10/2020,2020,10,MG,381,498,sem obra,5,2,0,1,0,1,0,1,2,-2.001.172.662,-4.421.976.041
315201,16/10/2020,2020,10,MG,381,327,sem obra,5,5,0,1,1,0,3,2,4,-1.976.723.696,-4.304.699.067
315208,16/10/2020,2020,10,MG,381,314,Lote 03,1,2,0,0,0,1,1,0,2,-1.967.265.571,-4.297.302.246
315210,16/10/2020,2020,10,MG,381,845,sem obra,5,2,0,1,0,1,0,1,2,-2.223.698.876,-4.587.928.703
315212,16/10/2020,2020,10,MG,381,791.9,sem obra,5,1,0,1,0,0,0,1,1,-2.191.931.581,-4.559.934.602
315240,17/10/2020,2020,10,MG,381,737,sem obra,5,5,0,4,0,0,1,4,2,-2.159.740.119,-4.523.880.352
315242,17/10/2020,2020,10,MG,381,876.7,sem obra,1,1,0,0,0,0,1,0,1,-22.472.813,-4.601.072.791
315247,17/10/2020,2020,10,MG,381,671.6,sem obra,5,4,0,2,0,2,0,2,2,-2.108.945.416,-4.506.864.195
315280,17/10/2020,2020,10,MG,381,454,sem obra,5,2,0,1,0,1,0,1,2,-1.984.098.758,-4.387.436.807
315298,17/10/2020,2020,10,MG,381,337,sem obra,5,4,0,2,0,2,0,2,1,-1.982.388.218,-4.308.235.792
315314,17/10/2020,2020,10,MG,381,348,sem obra,5,4,0,4,0,0,0,4,1,-1.985.243.846,-4.314.084.419
315466,18/10/2020,2020,10,MG,381,578,sem obra,5,1,0,1,0,0,0,1,1,-2.049.228.188,-4.460.322.315
315499,18/10/2020,2020,10,MG,381,708,sem obra,1,1,0,0,0,0,1,0,1,-21.370.524,-45.188.652
315585,18/10/2020,2020,10,MG,381,455,sem obra,5,2,0,0,1,1,0,1,2,-1.985.777.408,-4.390.468.298
315621,14/10/2020,2020,10,MG,381,455,sem obra,5,3,0,1,0,2,0,1,2,-1.985.777.408,-4.390.468.298
315640,18/10/2020,2020,10,MG,381,490,sem obra,5,1,0,0,1,0,0,1,1,-1.995.664.624,-4.414.266.229
315653,18/10/2020,2020,10,MG,381,487,sem obra,5,1,0,1,0,0,0,1,1,-1.995.586.853,-4.414.609.501
315666,18/10/2020,2020,10,MG,381,558,sem obra,1,1,0,0,0,1,0,0,1,-2.037.563.821,-4.447.422.681
315681,19/10/2020,2020,10,MG,381,635.7,sem obra,5,1,0,0,1,0,0,1,1,-2.088.278.809,-4.485.183.046
315696,19/10/2020,2020,10,MG,381,486.5,sem obra,5,2,0,1,0,1,0,1,2,-1.995.644.414,-4.413.611.598
315738,19/10/2020,2020,10,MG,381,850,sem obra,5,2,0,2,0,0,0,2,1,-222.786.871,-4.589.472.262
315825,19/10/2020,2020,10,MG,381,680.5,sem obra,5,2,0,0,1,1,0,1,2,-21.131.467,-45.102.645
315898,28/09/2020,2020,9,MG,381,360,sem obra,5,2,0,1,0,1,0,1,2,-1.985.985.912,-4.322.566.968
315922,20/10/2020,2020,10,MG,381,705.3,sem obra,5,1,0,1,0,0,0,1,1,-2.134.965.018,-4.517.946.289
315925,20/10/2020,2020,10,MG,381,689.5,sem obra,5,2,0,2,0,0,0,2,1,-21.225.698,-45.130.486
315941,20/10/2020,2020,10,MG,381,550,sem obra,5,2,0,1,0,1,0,1,1,-2.032.661.215,-4.445.627.931
315967,20/10/2020,2020,10,MG,381,365.7,sem obra,5,2,0,1,0,1,0,1,2,-19.854.651,-43.261.071
315984,20/10/2020,2020,10,MG,381,344,sem obra,5,5,0,3,0,2,0,3,1,-1.985.986.781,-4.311.280.984
316015,03/09/2020,2020,9,MG,381,250.3,sem obra,5,4,0,0,2,2,0,2,3,-1.945.381.123,-425.212.652
316050,21/10/2020,2020,10,MG,381,337,sem obra,5,1,0,1,0,0,0,1,1,-1.982.388.218,-4.308.235.792
316060,21/10/2020,2020,10,MG,381,450,sem obra,5,5,0,2,0,3,0,2,4,-1.984.130.639,-4.387.176.902
316067,21/10/2020,2020,10,MG,381,333.7,sem obra,5,4,0,3,0,1,0,3,2,-1.980.306.599,-4.306.083.702
316094,21/10/2020,2020,10,MG,381,431,sem obra,5,2,0,0,1,1,0,1,2,-1.978.831.547,-4.373.175.712
316132,21/10/2020,2020,10,MG,381,648.9,sem obra,13,2,1,0,0,0,1,0,1,-2.095.779.272,-4.490.206.718
316134,21/10/2020,2020,10,MG,381,500,sem obra,5,3,0,1,0,2,0,1,3,-1.999.954.295,-4.421.084.113
316142,21/10/2020,2020,10,MG,381,820,sem obra,5,3,0,2,0,1,0,2,2,-221.081.057,-4.574.028.007
316177,21/10/2020,2020,10,MG,381,504,sem obra,5,2,0,0,1,1,0,1,1,-2.002.697.432,-4.423.253.258
316193,21/10/2020,2020,10,MG,381,360,sem obra,5,2,0,0,1,0,1,1,2,-19.839.524,-43.196.503
316211,21/10/2020,2020,10,MG,381,918,sem obra,5,4,0,1,0,3,0,1,3,-2.277.347.912,-4.618.491.379
316216,21/10/2020,2020,10,MG,381,505.2,sem obra,5,5,0,2,0,3,0,2,3,-2.003.566.669,-4.424.492.741
